price,status,area,rate_per_sqft,property_type,locality,builder_name,rera_approval,bhk_count,society,company_name,flat_type
15000000.0,new,1350,11111,Residential Plot in Solutrean Gateway95,Sector 95,JSR Realtors,False,95, Solutrean Gateway95,Solutrean,plot
30000000.0,resale,1620,18518,Residential Plot,Sector 83,Global Properties,False,0,Outside Socity,Outside,plot
15000000.0,resale,1350,11111,Residential Plot in 3B Homes Pataudi One,Pataudi,Vineet Sharma,False,3, 3B Homes Pataudi One,3B,plot
48500000.0,resale,3600,13472,Residential Plot in Bright Ace Palm Floors Apartment,Sector 89,Vineet Sharma,False,0, Bright Ace Palm Floors Apartment,Bright,plot
42100000.0,resale,2700,15592,Residential Plot in Vatika India Next,Sector 82,Morvinandan Properties,False,0, Vatika India Next,Vatika,plot
40800000.0,new,1665,24555,Residential Plot in BPTP Amstoria Plots,Sector 102,Vineet Sharma,False,0, BPTP Amstoria Plots,BPTP,plot
56500000.0,new,2250,25111,Residential Plot in BPTP Amstoria Plots,Sector 102,Vineet Sharma,False,0, BPTP Amstoria Plots,BPTP,plot
28000000.0,resale,1638,17094,Residential Plot in BPTP Amstoria Plots,Sector 102,Vineet Sharma,False,0, BPTP Amstoria Plots,BPTP,plot
24300000.0,resale,1620,15000,Residential Plot in Orris Woodview Residencies,Sector 89,home,False,0, Orris Woodview Residencies,Orris,plot
33500000.0,resale,1600,20937,Residential Plot in Ansal Palam Vihar Plot,Palam Vihar Extension,Property In Gurgaon,False,0, Ansal Palam Vihar Plot,Ansal,plot
9816000.0,under construction,1789,5487,3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,properties for sale in Gurgaon,True,3, Central Park Aqua Front Towers,Central,apartment
14800000.0,under construction,2570,5787,4 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Ajay associate builder,True,4, Central Park Aqua Front Towers,Central,apartment
11700000.0,under construction,2134,5487,3 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,STAR Homz,True,3, Central Park Aqua Front Towers,Central,apartment
15000000.0,under construction,2600,5787,4 BHK Apartment in Central Park Aqua Front Towers,Sector 33 Sohna,Proptiger,True,4, Central Park Aqua Front Towers,Central,apartment
11299999.999999998,under construction,1381,8190,2 BHK Apartment in Sobha City,Sector 108,Proptiger,True,2, Sobha City,Sobha,apartment
14000000.0,under construction,1711,8190,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
16399999.999999998,under construction,2003,8190,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
17900000.0,under construction,2073,8636,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
20200000.0,under construction,2343,8636,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
12300000.0,under construction,1381,8908,2 BHK Apartment in Sobha City,Sector 108,Proptiger,True,2, Sobha City,Sobha,apartment
15200000.0,under construction,1711,8908,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
17800000.0,under construction,2003,8908,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
19500000.0,under construction,2073,9410,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
21800000.0,under construction,2343,9308,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
22000000.0,under construction,2343,9410,3 BHK Apartment in Sobha City,Sector 108,Proptiger,True,3, Sobha City,Sobha,apartment
819999.9999999999,new,900,911,Residential Plot,"Sector 2, sohna",Proptiger,False,0,Outside Socity,Outside,plot
10700000.0,new,1611,6641,Residential Plot,Sector 4 Sohna,Proptiger,False,0,Outside Socity,Outside,plot
55500000.0,resale,3015,18407,Residential Plot in Adani Brahma Samsara Vilasa,Sector 63,home,False,0, Adani Brahma Samsara Vilasa,Adani,plot
45000000.0,resale,2700,16666,Residential Plot in Ansal Esencia,Sector 67,Property In Gurgaon,False,0, Ansal Esencia,Ansal,plot
57500000.0,resale,1800,31944,Residential Plot in DLF Phase 2,Sector 25,properties for sale in Gurgaon,False,2, DLF Phase 2,DLF,plot
81000000.0,resale,2700,30000,Residential Plot in DLF Phase 2,Sector 25,Aadhunik Estates,False,2, DLF Phase 2,DLF,plot
34800000.0,resale,2160,16111,Residential Plot in Vatika Vatika India Next Plot,Sector 82,Aadhunik Estates,False,0, Vatika Vatika India Next Plot,Vatika,plot
10400000.0,ready to move,1398,7439,3 BHK Apartment in Godrej Oasis,Sector 88A,Aadhunik Estates,False,3, Godrej Oasis,Godrej,apartment
7500000.0,ready to move,1000,7500,2 BHK Apartment,Sector 92,Aadhunik Estates,False,2,Outside Socity,Outside,plot
16500000.0,new,1615,10279,Residential Plot in DLF Gardencity Enclave,Sector 93,JSR Associte,True,0, DLF Gardencity Enclave,DLF,plot
16500000.0,new,1610,10279,Residential Plot in DLF Gardencity Enclave,Sector 93,kumar,True,0, DLF Gardencity Enclave,DLF,plot
16399999.999999998,new,1597,10279,Residential Plot in DLF Gardencity Enclave,Sector 93,RAJENDRA SINGH NEGI,True,0, DLF Gardencity Enclave,DLF,plot
14800000.0,new,1442,10279,Residential Plot in DLF Gardencity Enclave,Sector 93,Proptiger,True,0, DLF Gardencity Enclave,DLF,plot
14100000.0,new,1378,10279,Residential Plot in DLF Gardencity Enclave,Sector 93,Proptiger,True,0, DLF Gardencity Enclave,DLF,plot
13000000.0,new,1265,10279,Residential Plot in DLF Gardencity Enclave,Sector 93,Proptiger,True,0, DLF Gardencity Enclave,DLF,plot
15000000.0,new,2421,6222,Residential Plot in Experion The Westerlies Plots,Sector 108,Proptiger,False,0, Experion The Westerlies Plots,Experion,plot
7900000.0,under construction,1359,5813,3 BHK Apartment in Hero Homes Gurgaon,Sector 104,Proptiger,True,3, Hero Homes Gurgaon,Hero,apartment
11000000.0,under construction,1276,8670,2 BHK Apartment in TATA La Vida,Sector 113,Proptiger,True,2, TATA La Vida,TATA,apartment
13600000.000000002,under construction,1579,8670,3 BHK Apartment in TATA La Vida,Sector 113,Proptiger,True,3, TATA La Vida,TATA,apartment
11500000.0,under construction,1330,8670,2 BHK Apartment in TATA La Vida,Sector 113,kumar,True,2, TATA La Vida,TATA,apartment
13600000.000000002,under construction,1573,8670,2 BHK Apartment in TATA La Vida,Sector 113,Proptiger,True,2, TATA La Vida,TATA,apartment
8500000.0,ready to move,1007,8440,2 BHK Apartment in Godrej Oasis,Sector 88A,Proptiger,False,2, Godrej Oasis,Godrej,apartment
9300000.0,ready to move,1665,5585,3 BHK Apartment in Paras Dews,Sector 106,home,False,3, Paras Dews,Paras,apartment
7700000.0,ready to move,1385,5559,2 BHK Apartment in Paras Dews,Sector 106,Property In Gurgaon,False,2, Paras Dews,Paras,apartment
1900000.0,under construction,634,2996,2 BHK Apartment in Agrante Kavyam Homes,Sector 108,properties for sale in Gurgaon,True,2, Agrante Kavyam Homes,Agrante,apartment
16100000.000000002,under construction,2393,6727,4 BHK Apartment in Godrej Air,Sector 85,kumar,True,4, Godrej Air,Godrej,apartment
14400000.0,under construction,1700,8500,3 BHK Apartment in Sobha City,Sector 108,kumar,True,3, Sobha City,Sobha,apartment
19200000.0,under construction,2072,9308,3 BHK Apartment in Sobha City,Sector 108,kumar,True,3, Sobha City,Sobha,apartment
19400000.0,under construction,2072,9410,3 BHK Apartment in Sobha City,Sector 108,kumar,True,3, Sobha City,Sobha,apartment
29800000.0,under construction,4560,6556,4 BHK Villa in Central Park Fleur Villas,Sector 33 Sohna,Proptiger,True,4, Central Park Fleur Villas,Central,villa
37400000.0,under construction,5991,6257,5 BHK Villa in Central Park Fleur Villas,Sector 33 Sohna,Proptiger,True,5, Central Park Fleur Villas,Central,villa
16200000.000000002,new,1944,8333,Residential Plot,Sector 33,Proptiger,False,0,Outside Socity,Outside,plot
8100000.0,new,972,8333,Residential Plot,Sector 33,Proptiger,False,0,Outside Socity,Outside,plot
12900000.0,ready to move,1800,7166,3 BHK Independent Floor,Sector 95,Proptiger,False,3,Outside Socity,Outside,plot
42100000.0,ready to move,4500,9355,4 BHK Independent Floor in DLF Phase 3,Sector 24,Tanishq Realtor Developers,False,4, DLF Phase 3,DLF,floor
2100000.0,under construction,665,3157,2 BHK Apartment in Agrante Kavyam Homes,Sector 108,Tanishq Realtor Developers,True,2, Agrante Kavyam Homes,Agrante,apartment
22000000.0,ready to move,3600,6111,4 BHK Independent Floor,Sector 49,key4you,False,4,Outside Socity,Outside,plot
6700000.0,ready to move,1400,4785,2 BHK Apartment in ILD Greens,Sector 37C,Oxford Realtors,False,2, ILD Greens,ILD,apartment
6400000.0,ready to move,1400,4571,2 BHK Apartment in ILD Greens,Sector 37C,kumar,False,2, ILD Greens,ILD,apartment
6500000.0,ready to move,1400,4642,2 BHK Apartment in ILD Greens,Sector 37C,Bright property,False,2, ILD Greens,ILD,apartment
6500000.0,ready to move,1400,4642,2 BHK Apartment in ILD Greens,Sector 37C,GR PROPERTIES,False,2, ILD Greens,ILD,apartment
16000000.0,ready to move,2850,5614,4 BHK Independent Floor,Sector 49,GR PROPERTIES,False,4,Outside Socity,Outside,plot
20099999.999999996,ready to move,2200,9136,3 BHK Independent Floor,Sector 63,home,False,3,Outside Socity,Outside,plot
10500000.0,ready to move,2364,4441,4 BHK Apartment in DLF New Town Heights,Sector 90,Property In Gurgaon,False,4, DLF New Town Heights,DLF,apartment
15800000.0,ready to move,1850,8540,3 BHK Independent Floor,Sector 10A,properties for sale in Gurgaon,False,3,Outside Socity,Outside,plot
15700000.0,ready to move,1836,8551,3 BHK Independent Floor,Sector 10A,Oxford Realtors,False,3,Outside Socity,Outside,plot
11500000.0,ready to move,2727,4217,4 BHK Apartment in DLF New Town Heights,Sector 90,SQFT Professionals,False,4, DLF New Town Heights,DLF,apartment
10600000.0,ready to move,2364,4483,4 BHK Apartment in DLF New Town Heights,Sector 90,key4you,False,4, DLF New Town Heights,DLF,apartment
9000000.0,ready to move,1930,4663,3 BHK Apartment in DLF New Town Heights,Sector 90,key4you,False,3, DLF New Town Heights,DLF,apartment
10500000.0,ready to move,2364,4441,4 BHK Apartment in DLF New Town Heights,Sector 90,SQFT Professionals,False,4, DLF New Town Heights,DLF,apartment
12000000.0,ready to move,2727,4400,4 BHK Apartment in DLF New Town Heights,Sector 90,SQFT Professionals,False,4, DLF New Town Heights,DLF,apartment
6700000.0,ready to move,1450,4620,3 BHK Apartment in Sare Royal Greens,Sector 92,SQFT Professionals,False,3, Sare Royal Greens,Sare,apartment
1400000.0,new,900,1555,Residential Plot,Sector 102,SQFT Professionals,False,0,Outside Socity,Outside,plot
980000.0000000001,new,630,1555,Residential Plot,Sector 102,SQFT Professionals,False,0,Outside Socity,Outside,plot
2800000.0,new,1800,1555,Residential Plot,Sector 102,Madhu,False,0,Outside Socity,Outside,plot
2100000.0,new,1350,1555,Residential Plot,Sector 102,kumar,False,0,Outside Socity,Outside,plot
1400000.0,new,900,1555,Residential Plot,Sector 102,kumar,False,0,Outside Socity,Outside,plot
9200000.0,ready to move,1930,4766,3 BHK Apartment in DLF New Town Heights,Sector 90,kumar,False,3, DLF New Town Heights,DLF,apartment
1100000.0,new,630,1746,Residential Plot,Sector 102,kumar,False,0,Outside Socity,Outside,plot
700000.0,new,450,1555,Residential Plot,Sector 102,kumar,False,0,Outside Socity,Outside,plot
12000000.0,under construction,1162,10327,2 BHK Apartment in Birla Navya Gurugram,Sector 63,home,True,2, Birla Navya Gurugram,Birla,apartment
15000000.0,resale,153,98039,Residential Plot in GLS Avenue City,Sector 92,Property In Gurgaon,False,0, GLS Avenue City,GLS,plot
12000000.0,ready to move,1550,7741,3 BHK Independent Floor,Sector-57 Gurgaon,properties for sale in Gurgaon,False,3,Outside Socity,Outside,plot
6700000.0,ready to move,1400,4785,2 BHK Apartment in ILD Greens,Sector 37C,kumar,False,2, ILD Greens,ILD,apartment
6500000.0,ready to move,1440,4513,2 BHK Apartment in ILD Greens,Sector 37C,AMAYA Landbase,False,2, ILD Greens,ILD,apartment
750000.0,ready to move,200,3750,1 RK Studio Apartment in ILD Greens,Sector 37C,Swastik Associates,False,1, ILD Greens,ILD,apartment
9500000.0,ready to move,1930,4922,3 BHK Apartment in DLF New Town Heights,Sector 90,GR PROPERTIES,False,3, DLF New Town Heights,DLF,apartment
9000000.0,ready to move,1930,4663,3 BHK Apartment in DLF New Town Heights,Sector 90,GR PROPERTIES,False,3, DLF New Town Heights,DLF,apartment
9500000.0,ready to move,1930,4922,3 BHK Apartment in DLF New Town Heights,Sector 90,Varshakarshni,False,3, DLF New Town Heights,DLF,apartment
9500000.0,ready to move,1930,4922,3 BHK Apartment in DLF New Town Heights,Sector 90,Buildwell,False,3, DLF New Town Heights,DLF,apartment
23300000.0,ready to move,2650,8792,3 BHK Apartment in Experion Windchants,Sector 112,SQFT Professionals,False,3, Experion W,Experion,apartment
3900000.0,ready to move,1100,3545,3 BHK Independent Floor in A3S BUILDERS,Rajendra Park,Devi Maurya,False,3, A3S BUILDERS,A3S,floor
15200000.0,under construction,1711,8908,3 BHK Apartment in Sobha City,Sector 108,Karshni Buildwell,True,3, Sobha City,Sobha,apartment
12000000.0,under construction,1535,7818,3 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,IND Home,True,3, Signature Global City 37D Phase 2,Signature,apartment
10100000.0,under construction,1295,7800,3 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,A3S HOMES,True,3, Signature Global City 37D Phase 2,Signature,apartment
8200000.0,under construction,1060,7736,2 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,New Door Venture,True,2, Signature Global City 37D Phase 2,Signature,apartment
12000000.0,under construction,1535,7818,3 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,Sharma Realtors solution,True,3, Signature Global City 37D Phase 2,Signature,apartment
10100000.0,under construction,1295,7800,3 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,Sharma Realtors solution,True,3, Signature Global City 37D Phase 2,Signature,apartment
10100000.0,under construction,1295,7800,3 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,home,True,3, Signature Global City 37D Phase 2,Signature,apartment
8200000.0,under construction,1060,7736,2 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,Property In Gurgaon,True,2, Signature Global City 37D Phase 2,Signature,apartment
8200000.0,under construction,1060,7736,2 BHK Apartment in Signature Global City 37D Phase 2,Sector 37D,properties for sale in Gurgaon,True,2, Signature Global City 37D Phase 2,Signature,apartment
35200000.0,under construction,2255,15636,3 BHK Apartment in Sobha City Vista Residences,Sector 108,Sharma Realtors solution,True,3, Sobha City Vista Residences,Sobha,apartment
37800000.0,under construction,2423,15634,4 BHK Apartment in Sobha City Vista Residences,Sector 108,Sharma Realtors solution,True,4, Sobha City Vista Residences,Sobha,apartment
11500000.0,ready to move,1943,5918,3 BHK Apartment in M3M Woodshire,Sector 107,Sharma Realtors solution,False,3, M3M Woodshire,M3M,apartment
9324000.0,under construction,1457,6400,2 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Growmax Wealth Management Services,True,2, Eldeco Acclaim,Eldeco,apartment
9324000.0,under construction,1457,6400,2 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Earth Care Associates,True,2, Eldeco Acclaim,Eldeco,apartment
9324000.0,under construction,1457,6400,2 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Investors Deal,True,2, Eldeco Acclaim,Eldeco,apartment
7867000.0,under construction,1269,6200,2 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Investors Deal,True,2, Eldeco Acclaim,Eldeco,apartment
48000000.0,under construction,2250,21333,3 BHK Apartment in Puri The Aravallis,Sector 61,Investors Deal,True,3, Puri The Aravallis,Puri,apartment
19500000.0,under construction,1852,10529,3 BHK Apartment in Shapoorji Pallonji JoyVille,Sector 102,Investors Deal,True,3, Shapoorji Pallonji JoyVille,Shapoorji,apartment
38000000.0,under construction,2434,15632,4 BHK Apartment in Sobha City Vista Residences,Sector 108,Investors Deal,True,4, Sobha City Vista Residences,Sobha,apartment
24900000.000000004,under construction,2217,11231,3 BHK Apartment in TATA Housing Development La Vida,Sector 113,transaction point,True,3, TATA Hous,TATA,apartment
17000000.0,under construction,1579,10766,3 BHK Apartment in TATA Housing Development La Vida,Sector 113,Growmax Wealth Management Services,True,3, TATA Hous,TATA,apartment
17800000.0,ready to move,1274,14000,3 BHK Apartment in Conscient Hines Elevate,Sector 59,Growmax Wealth Management Services,False,3, Conscient H,Conscient,apartment
17800000.0,ready to move,1274,14000,3 BHK Apartment in Conscient Hines Elevate,Sector 59,home,False,3, Conscient H,Conscient,apartment
25900000.0,ready to move,1855,14000,4 BHK Apartment in Conscient Hines Elevate,Sector 59,Property In Gurgaon,False,4, Conscient H,Conscient,apartment
25900000.0,ready to move,1855,14000,4 BHK Apartment in Conscient Hines Elevate,Sector 59,properties for sale in Gurgaon,False,4, Conscient H,Conscient,apartment
17800000.0,ready to move,1274,14000,3 BHK Apartment in Conscient Hines Elevate,Sector 59,S S Properties,False,3, Conscient H,Conscient,apartment
25900000.0,ready to move,1855,14000,4 BHK Apartment in Conscient Hines Elevate,Sector 59,S S Properties,False,4, Conscient H,Conscient,apartment
16200000.000000002,ready to move,1159,14000,3 BHK Apartment in Conscient Hines Elevate,Sector 59,S S Properties,False,3, Conscient H,Conscient,apartment
20000000.0,ready to move,1432,14000,3 BHK Apartment in Conscient Hines Elevate,Sector 59,S S Properties,False,3, Conscient H,Conscient,apartment
39900000.0,under construction,3100,12903,4 BHK Apartment in Elan The Presidential,Sector 106,S S Properties,True,4, Elan The Presidential,Elan,apartment
